ConnectionId;Transmitter;Receiver;Simtime;Type;Value1;Value2;Value3;Value4;Value5;Value6
157;9;11;629.638;PositionBER;0;0;0.315;0;0;-60.5843
158;9;11;633.638;PositionBER;0;0;0.32;0;0;-60.3547
159;9;11;637.638;PositionBER;0;0;0.32;0;0;-60.3547
160;9;11;641.638;PositionBER;0;0;0.325;0;0;-60.1284
161;9;11;645.638;PositionBER;0;0;0.325;0;0;-60.1284
162;9;11;649.638;PositionBER;0;0;0.325;0;0;-60.1284
163;9;11;653.638;PositionBER;0;0;0.33;0;0;-59.9054
164;9;11;657.638;PositionBER;0;0;0.33;0;0;-59.9054
165;9;11;661.638;PositionBER;0;0;0.335;0;0;-59.6854
166;9;11;665.638;PositionBER;0;0;0.335;0;0;-59.6854
167;9;11;669.638;PositionBER;0;0;0.335;0;0;-59.6854
168;9;11;673.638;PositionBER;0;0;0.34;0;0;-59.4685
169;9;11;677.638;PositionBER;0;0;0.34;0;0;-59.4685
170;9;11;681.638;PositionBER;0;0;0.345;0;0;-59.2546
171;9;11;685.638;PositionBER;0;0;0.345;0;0;-59.2546
172;9;11;689.638;PositionBER;0;0;0.345;0;0;-59.2546
173;9;11;693.638;PositionBER;0;0;0.35;0;0;-59.0436
174;9;11;697.638;PositionBER;0;0;0.35;0;0;-59.0436
175;9;11;701.638;PositionBER;0;0;0.355;0;0;-58.8353
176;9;11;705.638;PositionBER;0;0;0.355;0;0;-58.8353
177;9;11;709.638;PositionBER;0;0;0.355;0;0;-58.8353
178;9;11;713.638;PositionBER;0;0;0.36;0;0;-58.6299
179;9;11;717.638;PositionBER;0;0;0.36;0;0;-58.6299
180;9;11;721.638;PositionBER;0;0;0.365;0;0;-58.427
181;9;11;725.638;PositionBER;0;0;0.365;0;0;-58.427
182;9;11;729.638;PositionBER;0;0;0.365;0;0;-58.427
183;9;11;733.638;PositionBER;0;0;0.37;0;0;-58.2268
184;9;11;737.638;PositionBER;0;0;0.37;0;0;-58.2268
185;9;11;741.638;PositionBER;0;0;0.375;0;0;-58.0291
186;9;11;745.638;PositionBER;0;0;0.375;0;0;-58.0291
187;9;11;749.638;PositionBER;0;0;0.375;0;0;-58.0291
188;9;11;753.638;PositionBER;0;0;0.38;0;0;-57.8339
189;9;11;757.638;PositionBER;0;0;0.38;0;0;-57.8339
190;9;11;761.638;PositionBER;0;0;0.385;0;0;-57.6412
191;9;11;765.638;PositionBER;0;0;0.385;0;0;-57.6412
192;9;11;769.638;PositionBER;0;0;0.385;0;0;-57.6412
193;9;11;773.638;PositionBER;0;0;0.39;0;0;-57.4507
194;9;11;777.638;PositionBER;0;0;0.39;0;0;-57.4507
195;9;11;781.638;PositionBER;0;0;0.395;0;0;-57.2626
196;9;11;785.638;PositionBER;0;0;0.395;0;0;-57.2626
197;9;11;789.638;PositionBER;0;0;0.395;0;0;-57.2626
198;9;11;793.638;PositionBER;0;0;0.4;0;0;-57.0768
199;9;11;797.638;PositionBER;0;0;0.4;0;0;-57.0768
200;9;11;801.638;PositionBER;0;0;0.405;0;0;-56.8931
201;9;11;805.638;PositionBER;0;0;0.405;0;0;-56.8931
202;9;11;809.638;PositionBER;0;0;0.405;0;0;-56.8931
203;9;11;813.638;PositionBER;0;0;0.41;0;0;-56.7116
204;9;11;817.638;PositionBER;0;0;0.41;0;0;-56.7116
205;9;11;821.638;PositionBER;0;0;0.415;0;0;-56.5321
206;9;11;825.638;PositionBER;0;0;0.415;0;0;-56.5321
207;9;11;829.638;PositionBER;0;0;0.415;0;0;-56.5321
208;9;11;833.638;PositionBER;0;0;0.42;0;0;-56.3548
209;9;11;837.638;PositionBER;0;0;0.42;0;0;-56.3548
210;9;11;841.638;PositionBER;0;0;0.425;0;0;-56.1794
211;9;11;845.638;PositionBER;0;0;0.425;0;0;-56.1794
212;9;11;849.638;PositionBER;0;0;0.425;0;0;-56.1794
213;9;11;853.638;PositionBER;0;0;0.43;0;0;-56.006
214;9;11;857.638;PositionBER;0;0;0.43;0;0;-56.006
215;9;11;861.638;PositionBER;0;0;0.435;0;0;-55.8345
216;9;11;865.638;PositionBER;0;0;0.435;0;0;-55.8345
217;9;11;869.638;PositionBER;0;0;0.435;0;0;-55.8345
218;9;11;873.638;PositionBER;0;0;0.44;0;0;-55.6649
219;9;11;877.638;PositionBER;0;0;0.44;0;0;-55.6649
220;9;11;881.638;PositionBER;0;0;0.445;0;0;-55.4972
221;9;11;885.638;PositionBER;0;0;0.445;0;0;-55.4972
222;9;11;889.638;PositionBER;0;0;0.445;0;0;-55.4972
223;9;11;893.638;PositionBER;0;0;0.45;0;0;-55.3312
224;9;11;897.638;PositionBER;0;0;0.45;0;0;-55.3312
225;9;11;901.638;PositionBER;0;0;0.455;0;0;-55.167
226;9;11;905.638;PositionBER;0;0;0.455;0;0;-55.167
227;9;11;909.638;PositionBER;0;0;0.455;0;0;-55.167
228;9;11;913.638;PositionBER;0;0;0.46;0;0;-55.0045
229;9;11;917.638;PositionBER;0;0;0.46;0;0;-55.0045
230;9;11;921.638;PositionBER;0;0;0.465;0;0;-54.8437
231;9;11;925.638;PositionBER;0;0;0.465;0;0;-54.8437
232;9;11;929.638;PositionBER;0;0;0.465;0;0;-54.8437
233;9;11;933.638;PositionBER;0;0;0.47;0;0;-54.6846
234;9;11;937.638;PositionBER;0;0;0.47;0;0;-54.6846
235;9;11;941.638;PositionBER;0;0;0.475;0;0;-54.5271
236;9;11;945.638;PositionBER;0;0;0.475;0;0;-54.5271
237;9;11;949.638;PositionBER;0;0;0.475;0;0;-54.5271
238;9;11;953.638;PositionBER;0;0;0.48;0;0;-54.3712
239;9;11;957.638;PositionBER;0;0;0.48;0;0;-54.3712
240;9;11;961.638;PositionBER;0;0;0.485;0;0;-54.2169
241;9;11;965.638;PositionBER;0;0;0.485;0;0;-54.2169
242;9;11;969.638;PositionBER;0;0;0.485;0;0;-54.2169
243;9;11;973.638;PositionBER;0;0;0.49;0;0;-54.064
244;9;11;977.638;PositionBER;0;0;0.49;0;0;-54.064
245;9;11;981.638;PositionBER;0;0;0.495;0;0;-53.9127
246;9;11;985.638;PositionBER;0;0;0.495;0;0;-53.9127
247;9;11;989.638;PositionBER;0;0;0.495;0;0;-53.9127
248;9;11;993.638;PositionBER;0;0;0.5;0;0;-53.7629
249;9;11;997.638;PositionBER;0;0;0.5;0;0;-53.7629
250;9;11;1001.64;PositionBER;0;0;0.505;0;0;-53.6145
251;9;11;1005.64;PositionBER;0;0;0.505;0;0;-53.6145
252;9;11;1009.64;PositionBER;0;0;0.505;0;0;-53.6145
253;9;11;1013.64;PositionBER;0;0;0.51;0;0;-53.4675
254;9;11;1017.64;PositionBER;0;0;0.51;0;0;-53.4675
255;9;11;1021.64;PositionBER;0;0;0.515;0;0;-53.3219
256;9;11;1025.64;PositionBER;0;0;0.515;0;0;-53.3219
257;9;11;1029.64;PositionBER;0;0;0.515;0;0;-53.3219
258;9;11;1033.64;PositionBER;0;0;0.52;0;0;-53.1776
259;9;11;1037.64;PositionBER;0;0;0.52;0;0;-53.1776
260;9;11;1041.64;PositionBER;0;0;0.525;0;0;-53.0347
261;9;11;1045.64;PositionBER;0;0;0.525;0;0;-53.0347
262;9;11;1049.64;PositionBER;0;0;0.525;0;0;-53.0347
263;9;11;1053.64;PositionBER;0;0;0.53;0;0;-52.8932
264;9;11;1057.64;PositionBER;0;0;0.53;0;0;-52.8932
265;9;11;1061.64;PositionBER;0;0;0.535;0;0;-52.7529
266;9;11;1065.64;PositionBER;0;0;0.535;0;0;-52.7529
267;9;11;1069.64;PositionBER;0;0;0.535;0;0;-52.7529
268;9;11;1073.64;PositionBER;0;0;0.54;0;0;-52.6138
269;9;11;1077.64;PositionBER;0;0;0.54;0;0;-52.6138
270;9;11;1081.64;PositionBER;0;0;0.545;0;0;-52.4761
271;9;11;1085.64;PositionBER;0;0;0.545;0;0;-52.4761
272;9;11;1089.64;PositionBER;0;0;0.545;0;0;-52.4761
273;9;11;1093.64;PositionBER;0;0;0.55;0;0;-52.3395
274;9;11;1097.64;PositionBER;0;0;0.55;0;0;-52.3395
275;9;11;1101.64;PositionBER;0;0;0.555;0;0;-52.2042
276;9;11;1105.64;PositionBER;0;0;0.555;0;0;-52.2042
277;9;11;1109.64;PositionBER;0;0;0.555;0;0;-52.2042
278;9;11;1113.64;PositionBER;0;0;0.56;0;0;-52.07
279;9;11;1117.64;PositionBER;0;0;0.56;0;0;-52.07
280;9;11;1121.64;PositionBER;0;0;0.565;0;0;-51.937
281;9;11;1125.64;PositionBER;0;0;0.565;0;0;-51.937
282;9;11;1129.64;PositionBER;0;0;0.565;0;0;-51.937
283;9;11;1133.64;PositionBER;0;0;0.57;0;0;-51.8051
284;9;11;1137.64;PositionBER;0;0;0.57;0;0;-51.8051
285;9;11;1141.64;PositionBER;0;0;0.575;0;0;-51.6744
286;9;11;1145.64;PositionBER;0;0;0.575;0;0;-51.6744
287;9;11;1149.64;PositionBER;0;0;0.575;0;0;-51.6744
288;9;11;1153.64;PositionBER;0;0;0.58;0;0;-51.5447
289;9;11;1157.64;PositionBER;0;0;0.58;0;0;-51.5447
290;9;11;1161.64;PositionBER;0;0;0.585;0;0;-51.4162
291;9;11;1165.64;PositionBER;0;0;0.585;0;0;-51.4162
292;9;11;1169.64;PositionBER;0;0;0.585;0;0;-51.4162
293;9;11;1173.64;PositionBER;0;0;0.59;0;0;-51.2887
294;9;11;1177.64;PositionBER;0;0;0.59;0;0;-51.2887
295;9;11;1181.64;PositionBER;0;0;0.595;0;0;-51.1623
296;9;11;1185.64;PositionBER;0;0;0.595;0;0;-51.1623
297;9;11;1189.64;PositionBER;0;0;0.595;0;0;-51.1623
298;9;11;1193.64;PositionBER;0;0;0.6;0;0;-51.0369
299;9;11;1197.64;PositionBER;0;0;0.6;0;0;-51.0369
300;9;11;1201.64;PositionBER;0;0;0.605;0;0;-50.9125
301;9;11;1205.64;PositionBER;0;0;0.605;0;0;-50.9125
302;9;11;1209.64;PositionBER;0;0;0.605;0;0;-50.9125
303;9;11;1213.64;PositionBER;0;0;0.61;0;0;-50.7891
304;9;11;1217.64;PositionBER;0;0;0.61;0;0;-50.7891
305;9;11;1221.64;PositionBER;0;0;0.615;0;0;-50.6667
306;9;11;1225.64;PositionBER;0;0;0.615;0;0;-50.6667
307;9;11;1229.64;PositionBER;0;0;0.615;0;0;-50.6667
308;9;11;1233.64;PositionBER;0;0;0.62;0;0;-50.5452
309;9;11;1237.64;PositionBER;0;0;0.62;0;0;-50.5452
