208,9,6,2098,DIST,BER,21,-53.0385,0
209,9,6,2108,DIST,BER,21.1,-52.9666,0
210,9,6,2118,DIST,BER,21.2,-52.8949,0
211,9,6,2128,DIST,BER,21.3,-52.8236,0
212,9,6,2138,DIST,BER,21.4,-52.7526,0
213,9,6,2148,DIST,BER,21.5,-52.682,0
214,9,6,2158,DIST,BER,21.6,-52.6117,0
215,9,6,2168,DIST,BER,21.7,-52.5417,0
216,9,6,2178,DIST,BER,21.8,-52.472,0
217,9,6,2188,DIST,BER,21.9,-52.4027,0
218,9,6,2198,DIST,BER,22,-52.3337,0
219,9,6,2208,DIST,BER,22.1,-52.2649,0
220,9,6,2218,DIST,BER,22.2,-52.1965,0
221,9,6,2228,DIST,BER,22.3,-52.1284,0
222,9,6,2238,DIST,BER,22.4,-52.0606,0
223,9,6,2248,DIST,BER,22.5,-51.9931,0
224,9,6,2253,DIST,BER,22.6,-51.9259,0
225,9,6,2263,DIST,BER,22.7,-51.859,0
226,9,6,2273,DIST,BER,22.8,-51.7924,0
227,9,6,2283,DIST,BER,22.9,-51.7261,0
228,9,6,2293,DIST,BER,23,-51.6601,0
229,9,6,2303,DIST,BER,23.1,-51.5943,0
230,9,6,2313,DIST,BER,23.2,-51.5289,0
231,9,6,2323,DIST,BER,23.3,-51.4637,0
232,9,6,2333,DIST,BER,23.4,-51.3988,0
233,9,6,2343,DIST,BER,23.5,-51.3342,0
234,9,6,2353,DIST,BER,23.6,-51.2698,0
235,9,6,2363,DIST,BER,23.7,-51.2057,0
236,9,6,2373,DIST,BER,23.8,-51.1419,0
237,9,6,2383,DIST,BER,23.9,-51.0784,0
238,9,6,2393,DIST,BER,24,-51.0151,0
239,9,6,2403,DIST,BER,24.1,-50.9521,0
240,9,6,2413,DIST,BER,24.2,-50.8894,0
241,9,6,2423,DIST,BER,24.3,-50.8269,0
242,9,6,2433,DIST,BER,24.4,-50.7646,0
243,9,6,2443,DIST,BER,24.5,-50.7026,0
244,9,6,2453,DIST,BER,24.6,-50.6409,0
245,9,6,2463,DIST,BER,24.7,-50.5794,0
