ConnectionId;Transmitter;Receiver;Simtime;Type;Value1;Value2;Value3;Value4;Value5;Value6
62;9;11;634.061;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
63;9;11;634.061;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
63;9;11;635.699;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
64;9;11;635.699;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
64;9;11;637.338;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
65;9;11;637.338;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
65;9;11;638.976;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
66;9;11;638.976;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
66;9;11;640;PositionSINRdB;1.5;0.32;0;0.510488;0.510488;38.6223
66;9;11;640;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
66;9;11;640.614;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
67;9;11;640.614;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
67;9;11;642.253;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
68;9;11;642.253;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
68;9;11;643.891;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
69;9;11;643.891;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
69;9;11;645.53;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
70;9;11;645.53;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
70;9;11;647.168;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
71;9;11;647.168;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
71;9;11;648.806;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
72;9;11;648.806;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
72;9;11;650;PositionSINRdB;1.5;0.325;0;0.509219;0.509219;38.6705
72;9;11;650;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
72;9;11;650.445;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
73;9;11;650.445;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
73;9;11;652.083;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
74;9;11;652.083;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
74;9;11;653.722;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
75;9;11;653.722;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
75;9;11;655.36;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
76;9;11;655.36;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
76;9;11;656.998;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
77;9;11;656.998;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
77;9;11;658.637;PositionSINRdB;1.5;0.33;0;0.507947;0.507947;38.7185
